Gene	Category	DAN	Size	rho	p	FDR	depleted	enriched
SLC8A3	Other	0.073586555275703	4	0.269805156099237	0.828125219484734	0.999961910957002	NA	8601
SAAL1	Other	0.0263994871317383	4	0.2698353436541	0.828179246496078	0.999961910957002	NA	8602
TRUB2	Other	0.0349369288059501	4	0.269926184718999	0.828328901317503	0.999961910957002	NA	8603
FRMPD1	Other	-0.0489224455231277	4	0.269948895926948	0.828367800765671	0.999961910957002	6380	NA
CCDC23	Other	0.125102306041234	4	0.270016430158276	0.828492603161877	0.999961910957002	NA	8604
RHOT2	Other	0.0507657525534532	4	0.27002140736239	0.828497465592898	0.999961910957002	NA	8605
PDLIM7	Other	0.0636793144213831	4	0.27004023350381	0.828528260989364	0.999961910957002	NA	8606
CMTM6	Other	0.0838771143911761	4	0.270059060239049	0.828552573144469	0.999961910957002	NA	8607
HRASLS5	Other	-0.0462982162346097	4	0.270085171079675	0.828600657184566	0.999961910957002	6381	NA
LIN7C	Other	0.124813410368406	4	0.270085171079675	0.828600657184566	0.999961910957002	NA	8608
TMEM204	Other	-0.0274370943143824	4	0.270153202821731	0.828717895799184	0.999961910957002	6382	NA
CYB5R3	Other	0.0630379208261306	4	0.270172033119399	0.828748150925537	0.999961910957002	NA	8609
MAPK7	Other	0.102229524816104	4	0.270244175870357	0.828862688189587	0.999961910957002	NA	8610
SPIRE2	Other	0.121821783504515	4	0.27030386182408	0.828966420051369	0.999961910957002	NA	8611
CXCL17	Other	0.02160473689713	4	0.270322696870323	0.828991812746701	0.999961910957002	NA	8612
RBP5	Other	0.0797996609406915	4	0.270416881003044	0.829168481073798	0.999961910957002	NA	8613
CNNM2	Other	-0.0691145311020777	4	0.270471357493528	0.829252763211495	0.999961910957002	6383	NA
ADIPOQ	Other	0.118930296024587	4	0.270473398603026	0.829260867263197	0.999961910957002	NA	8614
OXSM	Other	-0.120617869541957	4	0.270492238989603	0.829297605630911	0.999961910957002	6384	NA
ZNF440	Other	0.0662397093671335	4	0.270511079969431	0.829328401027378	0.999961910957002	NA	8615
ALKBH2	Other	0.110383424094353	4	0.270523300841613	0.829342988320441	0.999961910957002	NA	8616
CD276	Other	-0.0644117271088537	4	0.270529921542488	0.829356495073277	0.999961910957002	6385	NA
TNFAIP8L3	Other	0.128797763116547	4	0.270605293766519	0.829498586113113	0.999961910957002	NA	8617
CLUL1	Other	0.0272851873183967	4	0.270649977257536	0.829569901768088	0.999961910957002	NA	8618
SLC35D1	Other	-0.0808521984626649	4	0.270653129789507	0.829576925279563	0.999961910957002	6386	NA
C1ORF50	Other	0.0963509911640576	4	0.270812616309549	0.829833013313336	0.999961910957002	NA	8619
TMEM104	Other	-0.00843570245635644	4	0.270812616309549	0.829833013313336	0.999961910957002	6387	NA
OR2M4	Other	0.0518476976988978	4	0.270834926043899	0.829874073841958	0.999961910957002	NA	8620
LRAT	Other	0.067554405101381	4	0.270888024112297	0.829970241922151	0.999961910957002	NA	8621
PANK4	Other	0.0651162962046687	4	0.270906877544925	0.829998876238164	0.999961910957002	NA	8622
KDELC2	Other	0.0333871526850976	4	0.270906877544925	0.829998876238164	0.999961910957002	NA	8623
MRPS2	Other	-0.034580202903914	4	0.270963441399089	0.830105849720626	0.999961910957002	6388	NA
WASF3	Other	0.0823616576284289	4	0.270982297202491	0.830138806197547	0.999961910957002	NA	8624
MAP2K3	Other	-0.0254717615658801	4	0.271016746220425	0.830196615099685	0.999961910957002	6389	NA
SAMD3	Other	0.11822649579139	4	0.27106220499814	0.830264689133979	0.999961910957002	NA	8625
IQCB1	Other	-0.0703793903666761	4	0.271107665268154	0.830344108840656	0.999961910957002	6390	NA
BRE	Other	-0.0464086428439069	4	0.271114304418716	0.830354373972811	0.999961910957002	6391	NA
RBM18	Other	0.0559151307804185	4	0.271130395962597	0.830398135852001	0.999961910957002	NA	8626
IFT122	Other	0.0166511496587914	4	0.27115202609877	0.83044189773119	0.999961910957002	NA	8627
WFDC3	Other	0.120365692121477	4	0.271156517944563	0.830452162863345	0.999961910957002	NA	8628
TGM3	Other	0.107002859874492	4	0.271189750148503	0.830487820690833	0.999961910957002	NA	8629
GAS7	Other	0.0878511125426404	4	0.271198590282816	0.830505109334463	0.999961910957002	NA	8630
CRYGC	Other	-0.10602103895736	4	0.271240915733574	0.830579126340005	0.999961910957002	6392	NA
ATM	Other	-0.0743452690344762	4	0.271266787956886	0.830646119834072	0.999961910957002	6393	NA
ADAM7	Other	0.0529792904224601	4	0.271359537691958	0.830795234385383	0.999961910957002	NA	8631
ADAMTS13	Other	0.103945590587705	4	0.271367498673545	0.830804418977312	0.999961910957002	NA	8632
DYTN	Other	0.0562870340658857	4	0.271491627831906	0.831045379447909	0.999961910957002	NA	8633
RRBP1	Other	-0.0371658935710255	4	0.271491627831906	0.831045379447909	0.999961910957002	6394	NA
SAPCD2	Other	0.0626168964272147	4	0.271604871039799	0.831216104803758	0.999961910957002	NA	8634
CHRM4	Other	0.111855860623577	4	0.271718135554193	0.831400877182556	0.999961910957002	NA	8635
TMEM209	Other	0.0233223451557404	4	0.27178974800917	0.831512713096039	0.999961910957002	NA	8636
GCNT2	Other	-0.014075637066388	4	0.271793657064854	0.831520817147741	0.999961910957002	6395	NA
PGAP1	Other	0.0248308733693769	4	0.271850304409822	0.831615904687708	0.999961910957002	NA	8637
SHROOM1	Other	0.0938776233206248	4	0.271873665537938	0.83165858602667	0.999961910957002	NA	8638
CCDC88B	Other	0.108565653083454	4	0.271880717631409	0.831674794130073	0.999961910957002	NA	8639
LAMB3	Other	-0.0369303970965909	4	0.271880717631409	0.831674794130073	0.999961910957002	6396	NA
SPARCL1	Other	-0.0238853513035625	4	0.27188807226419	0.831681277371435	0.999961910957002	6397	NA
HERPUD2	Other	-0.0701881844801885	4	0.271903460963462	0.831703428446086	0.999961910957002	6398	NA
MMP16	Other	0.0627335249261387	4	0.271915834202691	0.831728821141418	0.999961910957002	NA	8640
POU6F1	Other	0.0461474636661158	4	0.271926204665971	0.831742868164367	0.999961910957002	NA	8641
CELA3A	Nonessential	0.0505060753439898	4	0.272001390022265	0.831871452451368	0.999961910957002	NA	8642
PCDHGB3	Other	-0.0364645733223063	4	0.272039928732884	0.831935744594868	0.999961910957002	6399	NA
CYTH2	Other	0.0913253852358799	4	0.272168807728592	0.8321540137207	0.999961910957002	NA	8643
BCDIN3D	Other	-0.0828485632767454	4	0.272171406573577	0.832158335881607	0.999961910957002	6400	NA
IL23R	Other	0.0497629099851802	4	0.272199157965909	0.832210742082612	0.999961910957002	NA	8644
OR2C3	Nonessential	0.0112569884973493	4	0.272244655359378	0.832278275846792	0.999961910957002	NA	8645
LMNB1	Other	0.0507033536537526	4	0.272265880903864	0.83231555448462	0.999961910957002	NA	8646
KLHDC3	Other	-0.0896958074480692	4	0.272295269767959	0.832354453932788	0.999961910957002	6401	NA
C12ORF65	Other	-0.129586430337559	4	0.272303674773218	0.832370121766078	0.999961910957002	6402	NA
GUCY2D	Other	0.0127563407715644	4	0.272312904219869	0.832383088248801	0.999961910957002	NA	8647
BCL7A	Other	-0.0385868166271869	4	0.272360370009407	0.832466830116385	0.999961910957002	6403	NA
RNF111	Other	-0.0482814498455278	4	0.272379269603283	0.832503028213986	0.999961910957002	6404	NA
SERPINE2	Other	0.0674645701669275	4	0.272398169788026	0.832533823610452	0.999961910957002	NA	8648
OCSTAMP	Other	0.111677828915994	4	0.272417070563611	0.832552733064423	0.999961910957002	NA	8649
RAB42	Other	-0.0243286747365844	4	0.272417070563611	0.832552733064423	0.999961910957002	6405	NA
SLC16A11	Other	-0.0338512745139398	4	0.272426659703407	0.832566239817259	0.999961910957002	6406	NA
EBF2	Other	0.134019628252371	4	0.272473776435182	0.832648360874503	0.999961910957002	NA	8650
OSGIN2	Other	0.120826150431268	4	0.272540424407685	0.832751552466171	0.999961910957002	NA	8651
ENPP2	Other	0.0383287610168635	4	0.272549392534285	0.832767760569574	0.999961910957002	NA	8652
ALG10B	Other	0.076605135669467	4	0.272606110810529	0.832853663517612	0.999961910957002	NA	8653
BCORL1	Other	0.109359358566204	4	0.272643925947626	0.832921737551906	0.999961910957002	NA	8654
KIAA1279	Other	0.120387221879709	4	0.272676954211757	0.832968741051776	0.999961910957002	NA	8655
HOMEZ	Other	-0.0770144127737773	4	0.272681743446845	0.832977385373591	0.999961910957002	6407	NA
RXRG	Other	-0.0439574044960528	4	0.272699710467697	0.833009801580398	0.999961910957002	6408	NA
TCN2	Other	0.0120357291123419	4	0.272757385530886	0.833101107229571	0.999961910957002	NA	8656
HIST1H1A	Other	0.13206598474028	4	0.272795210115322	0.833171342344318	0.999961910957002	NA	8657
GOLGA4	Other	0.010973478580021	4	0.27283625572848	0.83324211772918	0.999961910957002	NA	8658
TNFRSF1B	Other	0.0110682518575235	4	0.272870866368067	0.83329074203939	0.999961910957002	NA	8659
RBFOX3	Other	-0.00211550008478975	4	0.272950053554281	0.83342094713673	0.999961910957002	6409	NA
FBN1	Other	-0.0308584471699731	4	0.272984368453982	0.833479296308983	0.999961910957002	6410	NA
CNGA2	Nonessential	0.0529114468040288	4	0.272995575255527	0.83349766549284	0.999961910957002	NA	8660
KIF1A	Other	0.125431697808683	4	0.273022207203664	0.833546830073163	0.999961910957002	NA	8661
FNDC7	Nonessential	0.0402921435898435	4	0.273041127463593	0.833573303308722	0.999961910957002	NA	8662
NDST1	Other	-0.0120324093622014	4	0.273135737613148	0.833735924612869	0.999961910957002	6411	NA
DDX43	Other	0.0501708994331509	4	0.273173585802481	0.83380183756671	0.999961910957002	NA	8663
REG3G	Other	-0.0550903200511822	4	0.273173585802481	0.83380183756671	0.999961910957002	6412	NA
NYAP2	Other	0.142150015068017	4	0.273180042670306	0.833813183239092	0.999961910957002	NA	8664
GPC1	Other	0.0815249249038063	4	0.273200441072606	0.833846679986126	0.999961910957002	NA	8665
CCL15	Other	0.0833961042824813	4	0.273211436351245	0.833865589440096	0.999961910957002	NA	8666
C12ORF42	Other	-0.0235744186506645	4	0.273268216597904	0.833966619951311	0.999961910957002	6413	NA
LGALS14	Nonessential	-0.0641686071819824	4	0.273325002152201	0.834070351813093	0.999961910957002	6414	NA
SUSD6	Other	0.123080529241408	4	0.273381793013485	0.834171382324307	0.999961910957002	NA	8667
GALNTL5	Nonessential	0.113500337727636	8	0.226781228459864	0.834239996628715	0.999961910957002	NA	8668
METAP1D	Other	0.113110107807452	4	0.273514325657779	0.834383168208778	0.999961910957002	NA	8669
CIB4	Other	-0.119608486346114	4	0.273552197432759	0.834449081162618	0.999961910957002	6415	NA
GLUD1	Other	0.0698689196852049	4	0.273627948055038	0.834567940587576	0.999961910957002	NA	8670
LRP1	Other	-0.100325895003777	4	0.273684767209268	0.834677615420606	0.999961910957002	6416	NA
RP2	Other	0.0876921346827298	4	0.273685264804381	0.834679236230946	0.999961910957002	NA	8671
ZNF709	Other	0.0539609215774498	4	0.273703708105791	0.834717055138887	0.999961910957002	NA	8672
NKIRAS1	Other	0.078548759132093	4	0.273722649591498	0.834741907564106	0.999961910957002	NA	8673
CAMTA2	Other	-0.0391892396060215	4	0.273836310877233	0.834927220213018	0.999961910957002	6417	NA
U2AF1L4	Other	0.103716444612193	4	0.273874202684849	0.834995834517425	0.999961910957002	NA	8674
PNRC1	Other	0.0933139918023042	4	0.273906316862285	0.83505148233911	0.999961910957002	NA	8675
HOXC6	Other	0.0255607141320031	4	0.273931044813457	0.835090381787278	0.999961910957002	NA	8676
OR8D2	Other	0.119698072263731	4	0.273931044813457	0.835090381787278	0.999961910957002	NA	8677
SELENBP1	Other	0.00951854024259194	4	0.273997423150581	0.835204919051329	0.999961910957002	NA	8678
MBLAC1	Other	0.014852496520404	4	0.274088535262202	0.835356194683094	0.999961910957002	NA	8679
CNPY3	Other	0.0685863365788249	4	0.274139511291523	0.835429131148409	0.999961910957002	NA	8680
PCDHGA11	Other	0.0696692523570705	4	0.274177421940637	0.835483158159754	0.999961910957002	NA	8681
PCDHB4	Other	0.083734921424701	4	0.274179653192633	0.835487480320661	0.999961910957002	NA	8682
OR2H1	Nonessential	0.118932533040139	4	0.274215334944068	0.835549071113594	0.999961910957002	NA	8683
DPP3	Other	0.0488873918015302	4	0.274253250301622	0.83561120217664	0.999961910957002	NA	8684
FAM195A	Other	-0.0189825128859358	4	0.274253250301622	0.83561120217664	0.999961910957002	6418	NA
EPB42	Other	0.0309935670516745	4	0.274423898537702	0.835888360744838	0.999961910957002	NA	8685
GSG1	Other	0.0978790966293239	4	0.274480791872697	0.835986149635372	0.999961910957002	NA	8686
GPT	Other	-0.0372534008370726	4	0.274518723703694	0.836052062589212	0.999961910957002	6419	NA
PSMD10	Other	0.0307231907733746	4	0.274632533311353	0.836236834968011	0.999961910957002	NA	8687
ACTR1A	Other	-0.0809735322697695	4	0.274680905619601	0.836312472783893	0.999961910957002	6420	NA
IFNG	Other	0.0254268355766357	4	0.274708418143411	0.836358936013649	0.999961910957002	NA	8688
GAS6	Other	0.070266977601851	4	0.274727390821239	0.836389191140002	0.999961910957002	NA	8689
FPR1	Other	0.100350685244473	4	0.274784312381887	0.836475634358154	0.999961910957002	NA	8690
LRRC49	Other	-0.0518745197816984	4	0.274803287411077	0.836502647863826	0.999961910957002	6421	NA
FCHSD1	Other	0.0807610995517424	4	0.274841239232772	0.836577745409595	0.999961910957002	NA	8691
USP20	Other	-0.0297207255409396	4	0.274879193405392	0.836627450260032	0.999961910957002	6422	NA
MUS81	Other	-0.0057974848372418	4	0.274917149928743	0.836682557811604	0.999961910957002	6423	NA
PCDHB15	Other	-0.0665632337084636	4	0.274936129071882	0.836724698880452	0.999961910957002	6424	NA
PPM1A	Other	0.00281250867199274	4	0.274936129071882	0.836724698880452	0.999961910957002	NA	8692
RASGRP2	Other	-0.0218126723895558	4	0.274955108802631	0.83674793049533	0.999961910957002	6425	NA
ERICH6	Other	-0.0251338927046869	4	0.275106967799667	0.836996454747516	0.999961910957002	6426	NA
IFT81	Other	0.0496023087237787	4	0.275106967799667	0.836996454747516	0.999961910957002	NA	8693
PXN	Other	0.0666445723907441	4	0.275125952817813	0.837022927983074	0.999961910957002	NA	8694
KIAA1191	Other	-0.0156410977129339	4	0.275136741637925	0.837036975006024	0.999961910957002	6427	NA
VSTM2L	Other	0.066961604722773	4	0.275163924616181	0.837073173103625	0.999961910957002	NA	8695
MAGEA2	Other	0.062047048998006	6	0.251096970118862	0.837115314172474	0.999961910957002	NA	8696
MAGEA2B	Other	0.062047048998006	6	0.251096970118862	0.837115314172474	0.999961910957002	NA	8697
SLC14A2	Other	0.0375708612527245	4	0.275258864389748	0.837231472246865	0.999961910957002	NA	8698
PCGF5	Other	-0.000317868997500312	4	0.275319116445442	0.837336824918987	0.999961910957002	6428	NA
PROZ	Other	0.0359670455204923	4	0.27539180473433	0.837452982993377	0.999961910957002	NA	8699
RTKN2	Other	0.101118326227357	4	0.275409453326797	0.837482157579503	0.999961910957002	NA	8700
MBOAT2	Other	0.118093174959382	4	0.275493481482967	0.837607500245823	0.999961910957002	NA	8701
FAM3C	Other	-0.000578962942464047	4	0.275619510013835	0.83783279288313	0.999961910957002	6429	NA
IFNA14	Nonessential	-0.116209007960463	4	0.275619510013835	0.83783279288313	0.999961910957002	6430	NA
SEMA4F	Other	0.0893994592557772	4	0.275661131258959	0.837913833400147	0.999961910957002	NA	8702
ATP10D	Other	0.0928133347065001	4	0.275703519899439	0.837987850405689	0.999961910957002	NA	8703
CCL21	Other	0.114258533102027	4	0.275733783395581	0.838030531744651	0.999961910957002	NA	8704
FAM3B	Other	0.132112197137585	4	0.275771792758973	0.838096444698491	0.999961910957002	NA	8705
HAT1	Other	-0.011519304475807	4	0.275866378914332	0.838246639790029	0.999961910957002	6431	NA
ELMO3	Other	-0.0340968505348673	4	0.275904844005555	0.838310931933529	0.999961910957002	6432	NA
GAS8	Other	0.127908137118471	4	0.27594286392512	0.838370361646009	0.999961910957002	NA	8706
PDK1	Other	0.0381289851210426	4	0.275955505713042	0.838395754341341	0.999961910957002	NA	8707
METTL7B	Other	-0.0367447619998542	4	0.275961874764394	0.838410341634404	0.999961910957002	6433	NA
SERPINB12	Nonessential	0.102770296129332	4	0.2759804179292	0.838436814869962	0.999961910957002	NA	8708
BABAM1	Other	0.00516269958176065	4	0.275999898201806	0.838463288105521	0.999961910957002	NA	8709
STK17A	Other	0.149733205040707	4	0.276026036040453	0.838518395657093	0.999961910957002	NA	8710
C8ORF4	Other	0.0621634835831936	4	0.276075952111395	0.838589711312068	0.999961910957002	NA	8711
FUT1	Other	-0.0181749247443192	4	0.276190050559762	0.838770701800072	0.999961910957002	6434	NA
RPRD2	Other	-0.0262470688425566	4	0.27624710769531	0.838861467179131	0.999961910957002	6435	NA
MRRF	Other	-0.0357622312364518	4	0.276276961212094	0.838911172029568	0.999961910957002	6436	NA
MTMR11	Other	0.125705395158449	4	0.276285148715362	0.838929541213425	0.999961910957002	NA	8712
ZNF613	Other	0.0133548056938408	4	0.276304170104221	0.838957635259324	0.999961910957002	NA	8713
SAT2	Other	0.000881196022182671	4	0.276342214639482	0.83901814551203	0.999961910957002	NA	8714
TOMM5	Other	0.119033408177389	4	0.276399285835865	0.839111612241656	0.999961910957002	NA	8715
SCN5A	Other	0.0726477491076515	4	0.276436663358421	0.839182387626518	0.999961910957002	NA	8716
ARR3	Other	0.0584639472414	4	0.276475388964533	0.839239656258543	0.999961910957002	NA	8717
FRAT2	Other	0.0728353556097506	4	0.276475388964533	0.839239656258543	0.999961910957002	NA	8718
ZFP91	Other	0.0741882811100233	4	0.276494416210851	0.839285038948072	0.999961910957002	NA	8719
ACSM1	Other	-0.0176196369267402	4	0.276550747014224	0.83937094189611	0.999961910957002	6437	NA
HES1	Other	-0.028050516031326	4	0.276551501463375	0.839372022436337	0.999961910957002	6438	NA
CD63	Other	0.0337318570562364	4	0.276570531051991	0.839396874861556	0.999961910957002	NA	8720
SPDYC	Other	-0.0119736409303412	4	0.276627623330823	0.839501146993451	0.999961910957002	6439	NA
APIP	Other	0.107232401327429	4	0.276646655261346	0.839534643740484	0.999961910957002	NA	8721
OR10Q1	Other	0.127565353741433	4	0.276669108465048	0.839577325079447	0.999961910957002	NA	8722
NIPSNAP1	Other	-0.0399008203278753	4	0.276684720878615	0.839596774803531	0.999961910957002	6440	NA
MTMR10	Other	0.0992887666421351	4	0.276756120021373	0.839736704762913	0.999961910957002	NA	8723
ZNF608	Other	0.0855063407707747	4	0.27677894102253	0.839763177998472	0.999961910957002	NA	8724
BRDT	Nonessential	0.0673150219181982	4	0.276779895165274	0.839763177998472	0.999961910957002	NA	8725
TMEM220	Other	0.0185497498653875	4	0.276798931778436	0.839795594205279	0.999961910957002	NA	8726
CD68	Other	-0.0228154824521584	4	0.276875084083036	0.839928500653187	0.999961910957002	6441	NA
SEZ6L2	Other	0.118892163636291	4	0.27689412362205	0.839955514158859	0.999961910957002	NA	8727
HAGHL	Other	0.0819496783820992	4	0.276920842276422	0.839991171986346	0.999961910957002	NA	8728
FNIP1	Other	-0.0154819305299664	4	0.276932204455347	0.840015484141451	0.999961910957002	6442	NA
SNX11	Other	0.0900953009690716	4	0.276970287628836	0.840076534664271	0.999961910957002	NA	8729
LTA	Other	0.053354698833804	4	0.27700837314232	0.840144608698565	0.999961910957002	NA	8730
