Gene	Category	CCK
SCGB3A1	Other	0.160170750801584
SCGB3A2	Other	-0.0266062925604891
SCGN	Other	0.042157836254623
SCHIP1	Other	-0.0209501256228478
SCIMP	Other	0.127113368053589
SCIN	Other	0.000289680166978057
SCLT1	Other	0.0414998164405527
SCLY	Other	-0.275256481666087
SCMH1	Other	0.0322158518441794
SCML1	Other	0.13957419092218
SCML2	Other	-0.128212395071925
SCML4	Other	0.223599557947963
SCN10A	Nonessential	-0.138085615824746
SCN11A	Other	0.0545351722186
SCN1A	Other	0.125735790933186
SCN1B	Other	0.150305361420318
SCN2A	Other	-0.0184060637048096
SCN2B	Other	0.1214533089792
SCN3A	Other	-0.0042735117282755
SCN3B	Other	-0.165331350581949
SCN4A	Other	0.0662849843498664
SCN4B	Other	0.0811274471829917
SCN5A	Other	-0.0281941362704925
SCN7A	Other	0.0418355321754798
SCN8A	Other	-0.000581481343892132
SCN9A	Other	-0.0595810904726249
SCNM1	Other	-0.365132967640719
SCNN1A	Other	-0.011537398311897
SCNN1B	Other	-0.0185251601415944
SCNN1D	Other	-0.0265503401939215
SCNN1G	Other	0.0249107268126991
SCO1	Other	-0.034950793094973
SCO2	Other	-0.0268918297482352
SCOC	Other	0.0515836075721679
SCP2	Other	0.0293710129324211
SCP2D1	Other	0.0675301060949141
SCPEP1	Other	-0.0938940558308935
SCRG1	Other	0.0898671280395084
SCRIB	Other	0.0139089462155808
SCRN1	Other	0.117138638279145
SCRN2	Other	-0.107031130086461
SCRN3	Other	-0.0139648538913637
SCRT1	Other	0.0613868666405053
SCRT2	Nonessential	0.123919273149441
SCT	Other	0.13533719534278
SCTR	Other	-0.188082319193196
SCUBE1	Other	0.0991059569439376
SCUBE2	Other	0.198885242472242
SCUBE3	Other	0.0809101533269307
SCYL1	Other	-0.242835733885051
SCYL2	Other	0.00888439783354467
SCYL3	Other	0.0204728586493658
SDAD1	Essential	-0.032820691566673
SDC1	Other	-0.0330912697058917
SDC2	Other	0.00709060937709201
SDC3	Other	0.152488346276772
SDC4	Other	0.019779354735453
SDCBP	Other	-0.23234983530556
SDCBP2	Other	0.0501113537212558
SDCCAG3	Other	-0.173254274651209
SDCCAG8	Other	0.113453905540516
SDE2	Other	-0.216212233332392
SDF2	Other	-0.129465094076281
SDF2L1	Other	-0.280472290643486
SDF4	Other	0.0441174557583057
SDHA	Other	0.00764347883477964
SDHAF1	Other	-0.363077395659975
SDHAF2	Other	-0.234709486325304
SDHB	Other	-0.0342939954479899
SDHC	Other	-0.278300136318147
SDHD	Other	-0.454244781948471
SDK1	Other	-0.02557886965942
SDK2	Other	0.0838627343866323
SDPR	Other	0.156169923909135
SDR16C5	Other	0.181496072192465
SDR39U1	Other	-0.0615449979096759
SDR42E1	Other	0.227719511606769
SDR9C7	Nonessential	0.0427013515499399
SDS	Other	0.170851062749166
SDSL	Other	0.145869946356473
SEBOX	Other	-0.163733035995378
SEC11A	Other	0.185526172539472
SEC11C	Other	0.149555015268093
SEC13	Other	-0.160102348759537
SEC14L1	Other	0.0745551201015582
SEC14L2	Other	0.0976430608611146
SEC14L3	Nonessential	-0.136589550907161
SEC14L4	Other	-0.0558736393169912
SEC14L5	Other	0.00174243931524648
SEC14L6	Other	0.0739549625395575
SEC16A	Other	0.0130895930312537
SEC16B	Other	-0.0801173975735669
SEC22A	Other	-0.257393836615203
SEC22C	Other	0.0877347372626792
SEC23A	Other	0.0101022832332008
SEC23B	Other	0.0463876584611681
SEC23IP	Other	-0.00981307824221767
SEC24A	Other	-0.257024876164686
SEC24B	Other	-0.124967317387368
SEC24C	Other	-0.0249399362579119
SEC24D	Other	0.170603301089579
SEC31A	Other	0.0397498170237653
SEC31B	Other	0.0673967238361183
SEC61A1	Other	-0.357255918902311
SEC61A2	Other	0.185395080484708
SEC61B	Other	-0.0460170959041771
SEC61G	Other	0.0660491418800802
SEC62	Other	-0.0398938315944267
SEC63	Other	-0.0922524533488872
SECISBP2	Other	0.0634043446360977
SECISBP2L	Other	-0.358206208305184
SECTM1	Other	0.0338111102594548
SEH1L	Other	0.0757435521852291
SEL1L	Other	0.22371825553673
SEL1L2	Other	0.00954122456356917
SEL1L3	Other	0.0958798360587349
SELE	Other	0.165718186421173
SELENBP1	Other	-0.0680717269757453
SELL	Other	0.0300435513721778
SELP	Other	-0.0244706706697771
SELPLG	Other	-0.00240920619700485
SEMA3A	Other	0.00903337427229772
SEMA3C	Other	-0.214812994514575
SEMA3D	Other	0.139290021490259
SEMA3E	Other	0.0395942838328983
SEMA3F	Other	-0.137801433097139
SEMA3G	Other	0.0574454132106949
SEMA4A	Other	0.0387308374131794
SEMA4B	Other	-0.00221189624205823
SEMA4C	Other	-0.143756859981676
SEMA4D	Other	-0.0011878419771673
SEMA4F	Other	-0.0590575455237648
SEMA4G	Other	0.00997953697301631
SEMA5A	Other	0.141092815903768
SEMA5B	Other	-0.126930753676897
SEMA6A	Other	0.0706935934845947
SEMA6B	Other	-0.0660543540899675
SEMA6C	Other	0.0468861295601629
SEMA6D	Other	-0.0135581376430741
SEMA7A	Other	-0.0875281213124282
SEMG1	Other	-0.0434179803945067
SEMG2	Nonessential	-0.0258326349036873
SENP1	Other	-0.0957052435884528
SENP2	Other	-0.093442230851944
SENP5	Other	0.117397959114049
SENP6	Other	-0.241080975478384
SENP7	Other	-0.0596161360823411
SENP8	Other	-0.0952025611334422
SEPHS1	Other	-0.126389241108269
SEPHS2	Other	-0.099133890170751
SEPN1	Other	0.0442024581738647
SEPP1	Other	0.252243171347199
SEPSECS	Other	-0.0757062817930246
SEPT1	Other	0.0351454274524098
SEPT10	Other	-0.106086324891491
SEPT11	Other	-0.0265057259769162
SEPT12	Other	0.0353942071841504
SEPT14	Nonessential	-0.0672870160604549
SEPT2	Other	-0.00822764653390351
SEPT3	Other	0.159440673727879
SEPT4	Other	-0.0130847907178201
SEPT5	Other	-0.0488437531272895
SEPT6	Other	0.213514110508491
SEPT8	Other	0.0284074297639768
SEPT9	Other	0.0448069905431255
SEPW1	Other	-0.225862168318727
SERAC1	Other	-0.0569396718443456
SERBP1	Other	-0.0588843062775333
SERF1A	Other	0.0538240529143275
SERF1B	Other	0.0538240529143275
SERF2	Other	-0.267363624250791
SERGEF	Other	-0.0353557019128523
SERHL2	Other	0.0100203122598962
SERINC1	Other	-0.0330126092249357
SERINC2	Other	0.0212758906230053
SERINC3	Other	-0.315570644793347
SERINC4	Other	-0.263593802357225
SERINC5	Other	-0.0569847438587884
SERP1	Other	-0.158623654205258
SERP2	Other	0.0440061305989263
SERPINA1	Other	0.145338860957372
SERPINA10	Other	0.154973025738464
SERPINA11	Other	0.111605744116021
SERPINA12	Nonessential	-0.00976068315299137
SERPINA3	Other	0.0509730575999262
SERPINA4	Other	0.0361722959284059
SERPINA5	Other	0.164987269307734
SERPINA6	Other	0.0655727012265798
SERPINA7	Nonessential	0.169525424592329
SERPINA9	Nonessential	0.0561564361481551
SERPINB1	Other	0.0811042133713495
SERPINB10	Other	0.0236296288668854
SERPINB12	Nonessential	0.0607724154002898
SERPINB13	Other	-0.0931133041507332
SERPINB2	Other	0.133789636391871
SERPINB3	Other	0.124297591791178
SERPINB4	Other	-0.00549363909952283
SERPINB5	Other	-0.0601629733722731
SERPINB6	Other	0.0659271187534605
SERPINB7	Other	-0.0525123746060274
SERPINB8	Other	-0.116122602501934
SERPINB9	Other	0.0471184015915353
SERPINC1	Other	0.268145078970426
SERPIND1	Other	0.00264773382065571
SERPINE1	Other	-0.00526733963082769
SERPINE2	Other	0.015226464594203
SERPINE3	Other	-0.132926126293307
SERPINF1	Other	0.0959890609655906
SERPINF2	Other	0.27310582681159
SERPING1	Other	-0.0903866169617091
SERPINH1	Other	0.0928505510991032
SERPINI1	Other	0.104007549324375
SERPINI2	Other	-0.0210209604056285
SERTAD1	Other	0.126632342315799
SERTAD2	Other	-0.0990528451025787
SERTAD3	Other	0.028725544600429
SERTAD4	Other	-0.0603939862338368
SERTM1	Other	0.0423113441939669
SESN1	Other	0.0525899367876019
SESN2	Other	-0.035736899389959
SESN3	Other	-0.091930926072601
SET	Other	-0.0145386652410811
SETBP1	Other	0.0893967619994334
SETD1A	Other	-0.29968109603906
SETD1B	Other	-0.114229756899436
SETD2	Other	-0.133477330648082
SETD3	Other	0.0096829843181541
SETD4	Other	0.154716182796771
SETD5	Other	-0.273937491268186
SETD6	Other	0.0145503514061246
SETD7	Other	-0.0711082029426388
SETD8	Other	-0.0352957126807551
SETD9	Other	-0.293464378061408
SETDB1	Other	-0.315220193906241
SETDB2	Other	-0.0758663066388684
SETMAR	Other	-0.0186793497213725
SETX	Other	-0.25781275333844
SEZ6	Other	-0.315328997761837
SEZ6L2	Other	-0.0983371671232475
SF1	Other	-0.447087849487719
SF3A1	Essential	-0.592331173317085
SF3A2	Essential	-0.414365546866648
SF3A3	Other	-0.563735737793386
SF3B1	Essential	-0.614019214593092
SF3B2	Essential	-0.565501236105664
SF3B3	Essential	-0.239660663060824
SF3B4	Essential	-0.618974743573955
SF3B5	Essential	-0.474343549417561
SF3B6	Other	-0.0578609976820657
SFI1	Other	-0.0353539010566932
SFMBT1	Other	-0.200983977013079
SFMBT2	Other	0.00690014686864042
SFN	Other	-0.0360075614527778
SFPQ	Essential	-0.713426226132369
SFR1	Other	-0.136595145698163
SFRP1	Other	0.20287364023873
SFRP2	Other	-0.000985470022839816
SFRP4	Other	0.0337941563400339
SFRP5	Other	-0.0386704686220906
SFSWAP	Other	-0.23105875077507
SFT2D1	Other	-0.0794678153616168
SFT2D2	Other	-0.224353180508081
SFT2D3	Other	0.0406412692528965
SFTA2	Other	0.0989154298975408
SFTA3	Other	0.126008709302743
SFTPA1	Other	0.191164001217361
SFTPA2	Other	0.165796028805
SFTPB	Other	-0.255083319008723
SFTPC	Other	-0.0636775280511385
SFTPD	Other	0.0491293085407576
SFXN1	Other	-0.214784891407397
SFXN2	Other	0.0866291377552121
SFXN3	Other	0.178546121375625
SFXN4	Other	-0.0912269509082687
SFXN5	Other	-0.166259085485798
SGCA	Other	-0.171751039837474
SGCB	Other	0.041241897467424
SGCD	Other	0.199077686924372
SGCE	Other	-0.141188802485805
SGCG	Other	-0.0998737622991052
SGCZ	Other	0.0319903796961185
SGIP1	Other	0.198044278888167
SGK1	Other	-0.0483254780097469
SGK2	Other	-0.0122432723583278
SGK3	Other	-0.059453048246339
SGMS1	Other	0.0931895207219702
SGMS2	Other	0.107805261862053
SGOL1	Other	0.0294480232592183
SGOL2	Other	0.0334327066768231
SGPL1	Other	-0.165285069032192
SGPP1	Other	-0.265166289002587
SGPP2	Other	-0.0553928287870518
SGSH	Other	-0.0160734196357081
SGSM1	Other	-0.0808251685671272
SGSM2	Other	0.0200447398246487
SGSM3	Other	-0.139529128961746
SGTA	Other	-0.0610645007326435
SGTB	Other	0.0139662168810985
SH2B1	Other	-0.00697031530920234
SH2B3	Other	0.0750592934582501
SH2D1A	Other	0.104604473082909
SH2D1B	Other	-0.128361111475288
SH2D2A	Other	0.00668016353186374
SH2D3A	Other	0.0939073920557604
SH2D3C	Other	0.136058566290561
SH2D4A	Other	0.0828643660878931
SH2D4B	Other	0.111135277557916
SH2D5	Other	-0.0514489392165929
SH2D6	Other	0.191128133999387
SH2D7	Other	-0.0403640089793191
SH3BGR	Other	0.322359274062122
SH3BGRL	Other	0.0966054255379415
SH3BGRL2	Other	0.225982061613506
SH3BGRL3	Other	0.0893487015460149
SH3BP1	Other	0.0512622886570786
SH3BP2	Other	0.0959959410755066
SH3BP4	Other	-0.0938480945484327
SH3BP5	Other	-0.120554493624111
SH3BP5L	Other	0.015950052044961
SH3D19	Other	-0.125927584058781
SH3D21	Other	0.0859123086913889
SH3GL1	Other	0.00208532891988548
SH3GL2	Other	0.0574092455733673
SH3GL3	Other	-0.156657309288696
SH3GLB1	Other	0.0328083835764069
SH3GLB2	Other	-0.113369561760845
SH3KBP1	Other	0.108975764843104
SH3PXD2A	Other	0.0106621304543369
SH3PXD2B	Other	0.0342360977068536
SH3RF1	Other	0.196210637103043
SH3RF2	Other	-0.163317585927499
SH3TC1	Other	0.0709518462073845
SH3TC2	Other	-0.141479446731009
SH3YL1	Other	0.063143669384938
SHANK1	Other	0.236668879920921
SHARPIN	Other	-0.00999147648303578
SHB	Other	0.0153151541993949
SHBG	Other	0.0093705281735369
SHC1	Other	-0.0530050825827112
SHC2	Other	0.155549754314986
SHC3	Other	-0.0226250118658133
SHC4	Other	-0.122482677819121
SHCBP1	Other	-0.0289145178791979
SHCBP1L	Nonessential	-0.0849148537829089
SHD	Other	0.063120091296999
SHE	Other	-0.114072712568789
SHF	Other	-0.0340865550758948
SHFM1	Essential	-0.312012474229953
SHH	Other	0.194135469129032
SHISA2	Other	0.157961906585289
SHISA3	Other	0.0639578445847761
SHISA4	Other	-0.0768371490701733
SHISA5	Other	-0.0678096633433828
SHISA6	Other	0.195621701098902
SHISA7	Other	0.0959002983792555
SHISA9	Other	0.176272894446371
SHKBP1	Other	0.00421789497442769
SHMT1	Other	-0.0146955299082319
SHMT2	Other	-0.242253626956733
SHOC2	Other	0.102071980828269
SHOX	Nonessential	0.173280552207153
SHOX2	Other	-0.089191084638867
SHPK	Other	0.0295122173651009
SHPRH	Other	-0.0440435169360545
SHQ1	Other	-0.130334879562143
SHROOM1	Other	-0.0963966599479504
SHROOM2	Other	0.128516355385203
SHROOM3	Other	-0.0472033062309915
SHROOM4	Other	-0.0452169215262549
SI	Nonessential	-0.115887847469532
SIAE	Other	0.129811981907093
SIAH1	Other	-0.0251957768327206
SIAH2	Other	-0.0889898300691598
SIAH3	Other	0.0441567958955252
SIDT1	Other	0.146286226909719
SIDT2	Other	-0.0793010899602499
SIGIRR	Other	0.154577947833524
SIGLEC1	Other	0.0194678135921458
SIGLEC10	Other	-0.162092342421926
SIGLEC11	Other	-0.0980196929553021
SIGLEC12	Other	-0.010313561473953
SIGLEC14	Other	-0.0798513710911936
SIGLEC15	Other	-0.00485900539716884
SIGLEC5	Other	0.196174380559348
SIGLEC6	Other	-0.0954750141174816
SIGLEC7	Other	0.117436746618827
SIGLEC8	Other	0.122809736584745
SIGLEC9	Other	-0.136946212831126
SIGMAR1	Other	-0.195448625163974
SIK1	Other	-0.0476132976007162
SIK2	Other	0.0622672464509438
SIK3	Other	-0.0273996081414821
SIKE1	Other	-0.073534854924049
SIL1	Other	0.135451532248147
SIM1	Other	0.145105839505092
SIM2	Other	0.0710350675526081
SIMC1	Other	0.00638584707511984
SIN3A	Other	-0.1450455331208
SIN3B	Other	0.151095016853003
SIPA1	Other	-0.156149264150417
SIPA1L1	Other	-0.0593114712296841
SIPA1L2	Other	-0.10170422528229
SIPA1L3	Other	-0.0302504959667107
SIRPA	Other	0.00771665577231347
SIRPB1	Other	0.108032719744526
SIRPB2	Other	0.182177349086192
SIRPD	Other	0.0782143731722892
SIRPG	Other	0.0177670810401271
SIRT1	Other	0.0546476628280562
SIRT2	Other	-0.0923985211056199
SIRT3	Other	0.118822837692359
SIRT4	Other	0.0265079719813833
SIRT5	Other	0.00649927788143275
SIRT6	Other	0.0334018723655128
SIRT7	Other	-0.228818236926149
SIT1	Other	-0.000869789693548154
SIVA1	Other	-0.0850020820260611
SIX1	Other	0.0314802730606846
SIX2	Other	0.12361379743864
SIX3	Other	0.0431394798762521
SIX4	Other	-0.0804938456205335
SIX5	Other	0.0713407462453032
SIX6	Nonessential	0.11422478081886
SKA1	Other	-0.226390329729963
SKA2	Other	-0.108442250547663
SKA3	Other	0.131909200281901
SKAP1	Other	-0.25938571356569
SKAP2	Other	0.0565105876861572
SKI	Other	0.0564753125445469
SKIDA1	Other	-0.0151568945822544
SKIL	Other	-0.0303235999270646
SKIV2L	Other	0.131225811516878
SKIV2L2	Other	-0.400036560001298
SKOR1	Other	0.0785764008682516
SKOR2	Other	0.106999769345395
SKP1	Other	0.18175463158278
SKP2	Other	-0.0871192943295351
SLA	Other	0.0636922086771975
SLA2	Other	0.153356540050957
SLAIN1	Other	0.267623426513988
SLAIN2	Other	-0.0480036101341582
SLAMF1	Other	-0.104358392655755
SLAMF6	Other	0.0897068061168315
SLAMF7	Other	-0.00600154328100559
SLAMF8	Other	0.11260858465388
SLAMF9	Other	-0.0611327218586835
SLBP	Other	-0.0674016543260225
SLC10A1	Other	0.110196323102807
SLC10A2	Nonessential	0.08208352749638
SLC10A3	Other	0.102487953581393
SLC10A4	Other	-0.141281258306372
SLC10A5	Other	-0.161827352467163
SLC10A6	Other	-0.106058639071432
SLC10A7	Other	0.101626174751152
SLC11A1	Other	0.0187983704954741
SLC11A2	Other	-0.0578443776518545
SLC12A1	Other	-0.179250027048747
SLC12A2	Other	0.00928137548005759
SLC12A3	Other	-0.123868907491154
SLC12A4	Other	-0.0153919679038535
SLC12A5	Other	0.174407233080694
SLC12A6	Other	-0.105854131254853
SLC12A7	Other	-0.0718700531433777
SLC12A8	Other	-0.217472907176607
SLC12A9	Other	0.0283544789800455
SLC13A1	Nonessential	-0.0932461319621828
SLC13A2	Other	-0.0957142963905318
SLC13A3	Other	0.0471473757837301
SLC13A4	Other	0.0550165030311537
SLC13A5	Other	0.0335303616471659
SLC14A1	Other	0.0159591819526707
SLC14A2	Other	0.00834815854188185
SLC15A1	Other	0.0993022486256938
SLC15A2	Other	0.0231381713955342
SLC15A3	Other	-0.0453956544257712
SLC15A4	Other	-0.0645047826520806
SLC16A1	Other	-0.00198806734860539
SLC16A10	Other	-0.0382367492174686
SLC16A11	Other	-0.0538690003242046
SLC16A12	Other	-0.0191012941624629
SLC16A13	Other	0.0282661980597684
SLC16A14	Other	0.1334418876415
SLC16A2	Other	0.0999175600794764
SLC16A3	Other	-0.0606790975681119
SLC16A4	Other	-0.0861617588380561
SLC16A5	Other	-0.198872594666239
SLC16A6	Other	0.0259498618583538
SLC16A7	Other	0.0487638167917014
SLC16A8	Other	0.136973160759416
SLC16A9	Other	0.0216473788723528
SLC17A1	Other	0.0393089940815616
SLC17A2	Nonessential	0.0120003066694615
SLC17A3	Other	0.0901689066923692
SLC17A4	Other	0.0132503137132584
SLC17A5	Other	0.0340195164880838
SLC17A6	Nonessential	0.139594706389628
SLC17A7	Other	0.0492522872977995
SLC17A8	Other	0.163002912100198
SLC17A9	Other	0.126307455659152
SLC18A1	Other	0.0718940707831047
SLC18A2	Other	0.109187595587531
SLC18A3	Nonessential	0.0637977447015117
SLC18B1	Other	-0.11987744192813
SLC19A1	Other	0.0658849986277195
SLC19A2	Other	-0.0939551831469194
SLC19A3	Other	-0.293502771873131
SLC1A1	Other	0.0944501486089267
SLC1A2	Other	-0.0417002247150398
SLC1A3	Other	0.0278903916766821
SLC1A4	Other	-0.0408940420455269
SLC1A5	Other	-0.0704896345297896
SLC1A6	Other	0.0628850193615077
SLC1A7	Other	0.0210111308438583
SLC20A1	Other	-0.0176791056714144
SLC20A2	Other	-0.0577971524820006
SLC22A1	Other	0.0816547820697483
SLC22A11	Other	-0.126120369008835
SLC22A12	Nonessential	0.0535671513197103
SLC22A13	Nonessential	-0.0538803663745926
SLC22A14	Other	0.135693656595483
SLC22A15	Other	0.0673287578068672
SLC22A16	Other	0.242706949784944
SLC22A17	Other	0.00551513411746272
SLC22A18	Other	-0.0449908425519632
SLC22A18AS	Other	0.0610525333182879
SLC22A2	Other	-0.0650979353786298
SLC22A23	Other	-0.000946877352545542
SLC22A25	Nonessential	-0.0723493700298814
SLC22A3	Other	0.0633844073262667
SLC22A4	Other	-0.0790963109785952
SLC22A5	Other	-0.104296236373542
SLC22A6	Nonessential	0.0341224064569276
SLC22A7	Other	-0.0385961162374261
SLC22A8	Nonessential	-0.0463379114267121
SLC22A9	Nonessential	0.010607694393033
SLC23A1	Other	0.0519909282171373
SLC23A2	Other	0.0527152138324415
SLC23A3	Other	-0.00628361440756772
SLC24A1	Other	0.0347762486322964
SLC24A2	Other	-0.00107589792839951
SLC24A3	Other	0.206086465353093
SLC24A4	Other	0.00215040271857864
SLC24A5	Other	-0.146776962871704
SLC25A1	Other	0.0438785433386692
SLC25A10	Other	-0.315977262604266
SLC25A11	Other	0.167681928473206
SLC25A12	Other	0.0645055885592202
SLC25A13	Other	-0.328595344227756
SLC25A14	Other	0.189236951153125
SLC25A15	Other	-0.0386456581089209
SLC25A16	Other	-0.0139655954538847
SLC25A17	Other	0.103356708208133
SLC25A18	Other	-0.116234150788782
SLC25A19	Other	-0.0878573016330403
SLC25A2	Nonessential	0.0422772048063231
SLC25A20	Other	0.00821938295300891
SLC25A21	Other	0.094877744741714
SLC25A22	Other	-0.330098384169435
SLC25A23	Other	0.127362020850331
SLC25A24	Other	-0.078227196365971
SLC25A25	Other	-0.027467580149992
SLC25A26	Other	-0.02594456723132
SLC25A27	Other	-0.108059412748791
SLC25A28	Other	0.0776004364703449
SLC25A29	Other	-0.0496722220612723
SLC25A3	Other	-0.205428537035771
SLC25A30	Other	-0.0935685248668156
SLC25A31	Nonessential	-0.0461869864943548
SLC25A32	Other	0.0202685982138353
SLC25A33	Other	-0.0397959316871557
SLC25A34	Other	-0.163985457991113
SLC25A35	Other	0.186602792356409
SLC25A36	Other	-0.06750160780981
SLC25A37	Other	0.0869874786690371
SLC25A38	Other	-0.0396351076384264
SLC25A39	Other	-0.0808360293527532
SLC25A4	Other	0.0122384694707233
SLC25A40	Other	0.0659356369542922
SLC25A41	Other	0.0471663999966636
SLC25A42	Other	-0.105617883941761
SLC25A43	Other	0.142780915682417
SLC25A44	Other	-0.0300813791614641
SLC25A45	Other	0.0496007165258093
SLC25A46	Other	0.104018717876655
SLC25A47	Other	0.126324757129922
SLC25A48	Other	-0.0680720738481218
SLC25A5	Other	0.0107608440599639
SLC25A51	Other	-0.00706155786547586
SLC25A52	Other	-0.0753536014629396
SLC25A53	Other	0.198232564077381
SLC25A6	Other	0.148147394697828
SLC26A1	Other	0.144454664323666
SLC26A10	Other	-0.108842969564444
SLC26A11	Other	0.120803161639367
SLC26A2	Other	-0.0695488065352164
SLC26A3	Other	0.14483586663285
SLC26A4	Other	0.052948894912603
SLC26A5	Other	-0.131915667264305
SLC26A6	Other	0.151296425731116
SLC26A7	Other	-0.0565183284892366
SLC26A8	Other	-0.234043308427882
SLC26A9	Other	0.0172105095915637
SLC27A1	Other	0.0101850261210597
SLC27A2	Other	-0.205461593869985
SLC27A3	Other	-0.0164116385922012
SLC27A4	Other	0.161317316488258
SLC27A5	Other	-0.0161521644330958
SLC27A6	Other	0.00316527849854024
SLC28A1	Other	0.16683156521719
SLC28A2	Other	-0.157243461705187
SLC28A3	Other	-0.0260548890118867
SLC29A1	Other	0.0594725520990416
SLC29A2	Other	-0.187929245417165
SLC29A3	Other	-0.0107197987731203
SLC29A4	Other	-0.0770554205843247
SLC2A1	Other	0.0232172202775173
SLC2A10	Other	0.144766455590751
SLC2A11	Other	0.103771444744684
SLC2A12	Other	-0.0655597804855903
